1998,Newfoundland and Labrador,Health care,94.0333333333333
2004,Newfoundland and Labrador,Alcoholic beverages,107.133333333333
2005,Newfoundland and Labrador,Alcoholic beverages,111.058333333333
2006,Newfoundland and Labrador,Alcoholic beverages,113.041666666667
2007,Newfoundland and Labrador,Alcoholic beverages,114.9
2008,Newfoundland and Labrador,Alcoholic beverages,115.133333333333
2009,Newfoundland and Labrador,Alcoholic beverages,117.175
2010,Newfoundland and Labrador,Alcoholic beverages,118.908333333333
2011,Newfoundland and Labrador,Alcoholic beverages,121.575
2012,Newfoundland and Labrador,Alcoholic beverages,121.425
2013,Newfoundland and Labrador,Alcoholic beverages,123.141666666667
2014,Newfoundland and Labrador,Alcoholic beverages,125.408333333333
2015,Newfoundland and Labrador,Alcoholic beverages,128.05
2016,Newfoundland and Labrador,Alcoholic beverages,132.416666666667
2017,Newfoundland and Labrador,Alcoholic beverages,134.883333333333
2018,Newfoundland and Labrador,Alcoholic beverages,137.391666666667
1998,Prince Edward Island,Alcoholic beverages,93.6166666666667
1999,Prince Edward Island,Alcoholic beverages,95.6166666666667
2000,Prince Edward Island,Alcoholic beverages,96.7166666666667
2001,Prince Edward Island,Alcoholic beverages,98.3666666666666
2002,Prince Edward Island,Alcoholic beverages,99.9916666666667
2003,Prince Edward Island,Alcoholic beverages,101.85
2004,Prince Edward Island,Alcoholic beverages,104.175
2005,Prince Edward Island,Alcoholic beverages,106.516666666667
2006,Prince Edward Island,Alcoholic beverages,109.216666666667
2007,Prince Edward Island,Alcoholic beverages,111.583333333333
2008,Prince Edward Island,Alcoholic beverages,113.55
2009,Prince Edward Island,Alcoholic beverages,116.591666666667
2010,Prince Edward Island,Alcoholic beverages,119.325
2011,Prince Edward Island,Alcoholic beverages,123.091666666667
2012,Prince Edward Island,Alcoholic beverages,127.25
2013,Prince Edward Island,Alcoholic beverages,129.358333333333
2014,Prince Edward Island,Alcoholic beverages,131.65
2015,Prince Edward Island,Alcoholic beverages,132.391666666667
2016,Prince Edward Island,Alcoholic beverages,134.075
2017,Prince Edward Island,Alcoholic beverages,136.033333333333
2018,Prince Edward Island,Alcoholic beverages,136.866666666667
1998,Nova Scotia,Alcoholic beverages,93.9166666666667
1999,Nova Scotia,Alcoholic beverages,95.0166666666667
2000,Nova Scotia,Alcoholic beverages,95.5
2001,Nova Scotia,Alcoholic beverages,97.6416666666667
2002,Nova Scotia,Alcoholic beverages,100
2003,Nova Scotia,Alcoholic beverages,102.05
2004,Nova Scotia,Alcoholic beverages,103.775
2005,Nova Scotia,Alcoholic beverages,107.758333333333
2006,Nova Scotia,Alcoholic beverages,110.391666666667
2007,Nova Scotia,Alcoholic beverages,114.241666666667
2008,Nova Scotia,Alcoholic beverages,116.508333333333
2009,Nova Scotia,Alcoholic beverages,118.591666666667
2010,Nova Scotia,Alcoholic beverages,121.083333333333
2011,Nova Scotia,Alcoholic beverages,124.016666666667
2012,Nova Scotia,Alcoholic beverages,126.4
2013,Nova Scotia,Alcoholic beverages,129.608333333333
2014,Nova Scotia,Alcoholic beverages,130.708333333333
2015,Nova Scotia,Alcoholic beverages,132.183333333333
2016,Nova Scotia,Alcoholic beverages,133.716666666667
2017,Nova Scotia,Alcoholic beverages,136.383333333333
2018,Nova Scotia,Alcoholic beverages,138.066666666667
1998,New Brunswick,Alcoholic beverages,95.525
1999,New Brunswick,Alcoholic beverages,95.95
2000,New Brunswick,Alcoholic beverages,97.1
2001,New Brunswick,Alcoholic beverages,98.6083333333333
2002,New Brunswick,Alcoholic beverages,99.9916666666667
2003,New Brunswick,Alcoholic beverages,101.875
2004,New Brunswick,Alcoholic beverages,104.8
2005,New Brunswick,Alcoholic beverages,108.458333333333
2006,New Brunswick,Alcoholic beverages,110.591666666667
2007,New Brunswick,Alcoholic beverages,115.066666666667
2008,New Brunswick,Alcoholic beverages,116.525
2009,New Brunswick,Alcoholic beverages,119.775
2010,New Brunswick,Alcoholic beverages,121.991666666667
2011,New Brunswick,Alcoholic beverages,127.458333333333
2012,New Brunswick,Alcoholic beverages,129.7
2013,New Brunswick,Alcoholic beverages,130.741666666667
2014,New Brunswick,Alcoholic beverages,132.033333333333
2015,New Brunswick,Alcoholic beverages,132.725
2016,New Brunswick,Alcoholic beverages,134.841666666667
2017,New Brunswick,Alcoholic beverages,137.558333333333
2018,New Brunswick,Alcoholic beverages,139.833333333333
1998,Quebec,Alcoholic beverages,89.9
1999,Quebec,Alcoholic beverages,92.1
2000,Quebec,Alcoholic beverages,94.5166666666667
2001,Quebec,Alcoholic beverages,97.375
2002,Quebec,Alcoholic beverages,100
2003,Quebec,Alcoholic beverages,102.075
2004,Quebec,Alcoholic beverages,103.566666666667
2005,Quebec,Alcoholic beverages,105.85
2006,Quebec,Alcoholic beverages,108.041666666667
2007,Quebec,Alcoholic beverages,108.666666666667
2008,Quebec,Alcoholic beverages,109.258333333333
2009,Quebec,Alcoholic beverages,111.383333333333
2010,Quebec,Alcoholic beverages,112.158333333333
2011,Quebec,Alcoholic beverages,111.416666666667
2012,Quebec,Alcoholic beverages,113.066666666667
2013,Quebec,Alcoholic beverages,114.758333333333
2014,Quebec,Alcoholic beverages,115.041666666667
2015,Quebec,Alcoholic beverages,118.45
2016,Quebec,Alcoholic beverages,119.216666666667
2017,Quebec,Alcoholic beverages,119.266666666667
2018,Quebec,Alcoholic beverages,120.091666666667
1998,Ontario,Alcoholic beverages,92.3333333333333
1999,Ontario,Alcoholic beverages,94.1083333333333
2000,Ontario,Alcoholic beverages,96.0416666666667
2001,Ontario,Alcoholic beverages,98.3
2002,Ontario,Alcoholic beverages,99.9833333333333
2003,Ontario,Alcoholic beverages,102.241666666667
2004,Ontario,Alcoholic beverages,105.575
2005,Ontario,Alcoholic beverages,107.758333333333
2006,Ontario,Alcoholic beverages,108.275
2007,Ontario,Alcoholic beverages,110.391666666667
2008,Ontario,Alcoholic beverages,111.125
2009,Ontario,Alcoholic beverages,112.683333333333
2010,Ontario,Alcoholic beverages,112.116666666667
2011,Ontario,Alcoholic beverages,111.925
2012,Ontario,Alcoholic beverages,112.75
2013,Ontario,Alcoholic beverages,115.075
2014,Ontario,Alcoholic beverages,117.316666666667
2015,Ontario,Alcoholic beverages,120.533333333333
2016,Ontario,Alcoholic beverages,122.266666666667
2017,Ontario,Alcoholic beverages,124.466666666667
2018,Ontario,Alcoholic beverages,127.9
1998,Manitoba,Alcoholic beverages,92.025
1999,Manitoba,Alcoholic beverages,95.2083333333334
2000,Manitoba,Alcoholic beverages,95.725
2001,Manitoba,Alcoholic beverages,97.5333333333333
2002,Manitoba,Alcoholic beverages,99.9916666666667
2003,Manitoba,Alcoholic beverages,102.383333333333
2004,Manitoba,Alcoholic beverages,105.908333333333
2005,Manitoba,Alcoholic beverages,107.725
2006,Manitoba,Alcoholic beverages,109.825
2007,Manitoba,Alcoholic beverages,113.266666666667
2008,Manitoba,Alcoholic beverages,114.725
2009,Manitoba,Alcoholic beverages,117.016666666667
2010,Manitoba,Alcoholic beverages,120.65
2011,Manitoba,Alcoholic beverages,122.325
2012,Manitoba,Alcoholic beverages,129.308333333333
2013,Manitoba,Alcoholic beverages,136.233333333333
2014,Manitoba,Alcoholic beverages,139.541666666667
2015,Manitoba,Alcoholic beverages,142.3
2016,Manitoba,Alcoholic beverages,145.408333333333
2017,Manitoba,Alcoholic beverages,147.341666666667
2018,Manitoba,Alcoholic beverages,149.983333333333
1998,Saskatchewan,Alcoholic beverages,91.575
1999,Saskatchewan,Alcoholic beverages,93.825
2000,Saskatchewan,Alcoholic beverages,96.0333333333333
2001,Saskatchewan,Alcoholic beverages,96.325
2002,Saskatchewan,Alcoholic beverages,99.9916666666667
2003,Saskatchewan,Alcoholic beverages,103.166666666667
2004,Saskatchewan,Alcoholic beverages,106.375
2005,Saskatchewan,Alcoholic beverages,107.841666666667
2006,Saskatchewan,Alcoholic beverages,111.475
2007,Saskatchewan,Alcoholic beverages,113.783333333333
2008,Saskatchewan,Alcoholic beverages,118.033333333333
2009,Saskatchewan,Alcoholic beverages,123.366666666667
2010,Saskatchewan,Alcoholic beverages,128.825
2011,Saskatchewan,Alcoholic beverages,132.083333333333
2012,Saskatchewan,Alcoholic beverages,134.2
2013,Saskatchewan,Alcoholic beverages,138.1
2014,Saskatchewan,Alcoholic beverages,140.475
2015,Saskatchewan,Alcoholic beverages,142.275
2016,Saskatchewan,Alcoholic beverages,145.675
2017,Saskatchewan,Alcoholic beverages,149.708333333333
2018,Saskatchewan,Alcoholic beverages,153.95
1998,Alberta,Alcoholic beverages,87.4333333333334
1999,Alberta,Alcoholic beverages,88.775
2000,Alberta,Alcoholic beverages,90.7333333333333
2001,Alberta,Alcoholic beverages,93.9916666666667
2002,Alberta,Alcoholic beverages,99.9916666666667
2003,Alberta,Alcoholic beverages,103.841666666667
2004,Alberta,Alcoholic beverages,105.516666666667
2005,Alberta,Alcoholic beverages,106.725
2006,Alberta,Alcoholic beverages,108.391666666667
2007,Alberta,Alcoholic beverages,111.491666666667
2008,Alberta,Alcoholic beverages,115.225
2009,Alberta,Alcoholic beverages,120.616666666667
2010,Alberta,Alcoholic beverages,121.666666666667
2011,Alberta,Alcoholic beverages,123.233333333333
2012,Alberta,Alcoholic beverages,127.666666666667
2013,Alberta,Alcoholic beverages,129.758333333333
2014,Alberta,Alcoholic beverages,131.708333333333
2015,Alberta,Alcoholic beverages,134.658333333333
2016,Alberta,Alcoholic beverages,138.175
2017,Alberta,Alcoholic beverages,141.15
2018,Alberta,Alcoholic beverages,144.65
1998,British Columbia,Alcoholic beverages,96.3416666666667
1999,British Columbia,Alcoholic beverages,96.2083333333333
2000,British Columbia,Alcoholic beverages,96.275
2001,British Columbia,Alcoholic beverages,98
2002,British Columbia,Alcoholic beverages,99.9916666666667
2003,British Columbia,Alcoholic beverages,100.491666666667
2004,British Columbia,Alcoholic beverages,104.716666666667
2005,British Columbia,Alcoholic beverages,106.25
2006,British Columbia,Alcoholic beverages,107.9
2007,British Columbia,Alcoholic beverages,109.858333333333
2008,British Columbia,Alcoholic beverages,111.725
2009,British Columbia,Alcoholic beverages,113.858333333333
2010,British Columbia,Alcoholic beverages,114.633333333333
2011,British Columbia,Alcoholic beverages,115.083333333333
2012,British Columbia,Alcoholic beverages,116.425
2013,British Columbia,Alcoholic beverages,117.516666666667
2014,British Columbia,Alcoholic beverages,115.991666666667
2015,British Columbia,Alcoholic beverages,116.316666666667
2016,British Columbia,Alcoholic beverages,119.958333333333
2017,British Columbia,Alcoholic beverages,122.433333333333
2018,British Columbia,Alcoholic beverages,125.25
1998,Newfoundland and Labrador,Cigarettes,79.3583333333333
1999,Newfoundland and Labrador,Cigarettes,79.6666666666667
2000,Newfoundland and Labrador,Cigarettes,80.7583333333333
2001,Newfoundland and Labrador,Cigarettes,83.9833333333333
2002,Newfoundland and Labrador,Cigarettes,100.016666666667
2003,Newfoundland and Labrador,Cigarettes,116.458333333333
2004,Newfoundland and Labrador,Cigarettes,123.966666666667
2005,Newfoundland and Labrador,Cigarettes,127.75
2006,Newfoundland and Labrador,Cigarettes,135.233333333333
2007,Newfoundland and Labrador,Cigarettes,141.591666666667
2008,Newfoundland and Labrador,Cigarettes,143.1
2009,Newfoundland and Labrador,Cigarettes,144.808333333333
2010,Newfoundland and Labrador,Cigarettes,147.941666666667
2011,Newfoundland and Labrador,Cigarettes,151.208333333333
2012,Newfoundland and Labrador,Cigarettes,154.083333333333
2013,Newfoundland and Labrador,Cigarettes,159.508333333333
2014,Newfoundland and Labrador,Cigarettes,177.041666666667
2015,Newfoundland and Labrador,Cigarettes,185.4
2016,Newfoundland and Labrador,Cigarettes,195.991666666667
2017,Newfoundland and Labrador,Cigarettes,205.683333333333
2018,Newfoundland and Labrador,Cigarettes,216.183333333333
1998,Prince Edward Island,Cigarettes,62.5916666666667
1999,Prince Edward Island,Cigarettes,64.0166666666667
2000,Prince Edward Island,Cigarettes,67.5583333333333
2001,Prince Edward Island,Cigarettes,77.3333333333333
2002,Prince Edward Island,Cigarettes,99.9916666666667
2003,Prince Edward Island,Cigarettes,120
2004,Prince Edward Island,Cigarettes,132.391666666667
2005,Prince Edward Island,Cigarettes,137.008333333333
2006,Prince Edward Island,Cigarettes,141.8
2007,Prince Edward Island,Cigarettes,145.316666666667
2008,Prince Edward Island,Cigarettes,150.091666666667
2009,Prince Edward Island,Cigarettes,161.608333333333
2010,Prince Edward Island,Cigarettes,165.933333333333
2011,Prince Edward Island,Cigarettes,174.933333333333
2012,Prince Edward Island,Cigarettes,180.291666666667
2013,Prince Edward Island,Cigarettes,188.383333333333
2014,Prince Edward Island,Cigarettes,198.316666666667
2015,Prince Edward Island,Cigarettes,212.283333333333
2016,Prince Edward Island,Cigarettes,221.175
2017,Prince Edward Island,Cigarettes,229.2
2018,Prince Edward Island,Cigarettes,239.708333333333
1998,Nova Scotia,Cigarettes,63.2
1999,Nova Scotia,Cigarettes,64.3916666666667
2000,Nova Scotia,Cigarettes,67.4916666666667
2001,Nova Scotia,Cigarettes,77.5833333333333
2002,Nova Scotia,Cigarettes,100
2003,Nova Scotia,Cigarettes,122.058333333333
2004,Nova Scotia,Cigarettes,133.041666666667
2005,Nova Scotia,Cigarettes,137.7
2006,Nova Scotia,Cigarettes,140.733333333333
2007,Nova Scotia,Cigarettes,149.466666666667
2008,Nova Scotia,Cigarettes,153
2009,Nova Scotia,Cigarettes,167.675
2010,Nova Scotia,Cigarettes,179.916666666667
2011,Nova Scotia,Cigarettes,185.391666666667
2012,Nova Scotia,Cigarettes,188.025
2013,Nova Scotia,Cigarettes,194.658333333333
2014,Nova Scotia,Cigarettes,212.016666666667
2015,Nova Scotia,Cigarettes,221.191666666667
2016,Nova Scotia,Cigarettes,232.108333333333
2017,Nova Scotia,Cigarettes,242.291666666667
2018,Nova Scotia,Cigarettes,250.008333333333
1998,New Brunswick,Cigarettes,64.15
1999,New Brunswick,Cigarettes,65.1916666666667
2000,New Brunswick,Cigarettes,68.025
2001,New Brunswick,Cigarettes,78.8666666666667
2002,New Brunswick,Cigarettes,99.9916666666667
2003,New Brunswick,Cigarettes,122.641666666667
2004,New Brunswick,Cigarettes,125.225
2005,New Brunswick,Cigarettes,126.891666666667
2006,New Brunswick,Cigarettes,129.266666666667
2007,New Brunswick,Cigarettes,133.258333333333
2008,New Brunswick,Cigarettes,135.891666666667
2009,New Brunswick,Cigarettes,138.566666666667
2010,New Brunswick,Cigarettes,140.458333333333
2011,New Brunswick,Cigarettes,161.55
2012,New Brunswick,Cigarettes,170.058333333333
2013,New Brunswick,Cigarettes,178.3
2014,New Brunswick,Cigarettes,189.7
2015,New Brunswick,Cigarettes,194.108333333333
2016,New Brunswick,Cigarettes,218.291666666667
2017,New Brunswick,Cigarettes,247.475
2018,New Brunswick,Cigarettes,259.358333333333
1998,Quebec,Cigarettes,58.9833333333333
1999,Quebec,Cigarettes,61.0416666666667
2000,Quebec,Cigarettes,65.3416666666667
2001,Quebec,Cigarettes,76.5
2002,Quebec,Cigarettes,100
2003,Quebec,Cigarettes,115.608333333333
2004,Quebec,Cigarettes,122.7
2005,Quebec,Cigarettes,125.191666666667
2006,Quebec,Cigarettes,127.141666666667
2007,Quebec,Cigarettes,132.283333333333
2008,Quebec,Cigarettes,134.85
2009,Quebec,Cigarettes,139.616666666667
2010,Quebec,Cigarettes,141.625
2011,Quebec,Cigarettes,145.558333333333
2012,Quebec,Cigarettes,149.55
2013,Quebec,Cigarettes,159.733333333333
2014,Quebec,Cigarettes,174.616666666667
2015,Quebec,Cigarettes,183.591666666667
2016,Quebec,Cigarettes,189.558333333333
2017,Quebec,Cigarettes,197.325
2018,Quebec,Cigarettes,210.425
1998,Ontario,Cigarettes,59.6166666666667
1999,Ontario,Cigarettes,61.2
2000,Ontario,Cigarettes,65.075
2001,Ontario,Cigarettes,76.1166666666667
2002,Ontario,Cigarettes,100
2003,Ontario,Cigarettes,116.308333333333
2004,Ontario,Cigarettes,129.733333333333
2005,Ontario,Cigarettes,137.383333333333
2006,Ontario,Cigarettes,143.708333333333
2007,Ontario,Cigarettes,148.35
2008,Ontario,Cigarettes,152
2009,Ontario,Cigarettes,155.175
2010,Ontario,Cigarettes,161.791666666667
2011,Ontario,Cigarettes,168.5
2012,Ontario,Cigarettes,168.766666666667
2013,Ontario,Cigarettes,167.866666666667
2014,Ontario,Cigarettes,185.9
2015,Ontario,Cigarettes,196.591666666667
2016,Ontario,Cigarettes,209.125
2017,Ontario,Cigarettes,221.375
2018,Ontario,Cigarettes,246.491666666667
1998,Manitoba,Cigarettes,68.0083333333333
1999,Manitoba,Cigarettes,69.0916666666667
2000,Manitoba,Cigarettes,71.2
2001,Manitoba,Cigarettes,77.8166666666667
2002,Manitoba,Cigarettes,100
2003,Manitoba,Cigarettes,116.791666666667
2004,Manitoba,Cigarettes,123.983333333333
2005,Manitoba,Cigarettes,127.5
2006,Manitoba,Cigarettes,130.666666666667
2007,Manitoba,Cigarettes,135.175
2008,Manitoba,Cigarettes,134.35
2009,Manitoba,Cigarettes,138.391666666667
2010,Manitoba,Cigarettes,147.783333333333
2011,Manitoba,Cigarettes,153.391666666667
2012,Manitoba,Cigarettes,162.2
2013,Manitoba,Cigarettes,177.3
2014,Manitoba,Cigarettes,191.733333333333
2015,Manitoba,Cigarettes,198.875
2016,Manitoba,Cigarettes,203.533333333333
2017,Manitoba,Cigarettes,209.491666666667
2018,Manitoba,Cigarettes,221.333333333333
1998,Saskatchewan,Cigarettes,66.6083333333333
1999,Saskatchewan,Cigarettes,67.8416666666667
2000,Saskatchewan,Cigarettes,68.875
2001,Saskatchewan,Cigarettes,72.3916666666667
2002,Saskatchewan,Cigarettes,100
2003,Saskatchewan,Cigarettes,114.675
2004,Saskatchewan,Cigarettes,121.808333333333
2005,Saskatchewan,Cigarettes,124.7
2006,Saskatchewan,Cigarettes,128.533333333333
2007,Saskatchewan,Cigarettes,133.433333333333
2008,Saskatchewan,Cigarettes,136.675
2009,Saskatchewan,Cigarettes,136.866666666667
2010,Saskatchewan,Cigarettes,145.125
2011,Saskatchewan,Cigarettes,147.241666666667
2012,Saskatchewan,Cigarettes,147.683333333333
2013,Saskatchewan,Cigarettes,157.408333333333
2014,Saskatchewan,Cigarettes,169.283333333333
2015,Saskatchewan,Cigarettes,173.958333333333
2016,Saskatchewan,Cigarettes,179.108333333333
2017,Saskatchewan,Cigarettes,191.075
2018,Saskatchewan,Cigarettes,203.291666666667
1998,Alberta,Cigarettes,62.35
1999,Alberta,Cigarettes,63.1916666666667
2000,Alberta,Cigarettes,63.9
2001,Alberta,Cigarettes,66.7333333333333
2002,Alberta,Cigarettes,99.9833333333333
2003,Alberta,Cigarettes,115.316666666667
2004,Alberta,Cigarettes,118.708333333333
2005,Alberta,Cigarettes,120.208333333333
2006,Alberta,Cigarettes,122.325
2007,Alberta,Cigarettes,133.783333333333
2008,Alberta,Cigarettes,137.775
2009,Alberta,Cigarettes,141.425
2010,Alberta,Cigarettes,142.991666666667
2011,Alberta,Cigarettes,143.958333333333
2012,Alberta,Cigarettes,145.075
2013,Alberta,Cigarettes,146.3
2014,Alberta,Cigarettes,154.158333333333
2015,Alberta,Cigarettes,168.375
2016,Alberta,Cigarettes,183.516666666667
2017,Alberta,Cigarettes,189
2018,Alberta,Cigarettes,197.775
1998,British Columbia,Cigarettes,75.3666666666667
1999,British Columbia,Cigarettes,76.3083333333333
2000,British Columbia,Cigarettes,77.2416666666667
2001,British Columbia,Cigarettes,79.6666666666667
2002,British Columbia,Cigarettes,100.016666666667
2003,British Columbia,Cigarettes,114.875
2004,British Columbia,Cigarettes,121.65
2005,British Columbia,Cigarettes,123.025
2006,British Columbia,Cigarettes,124.791666666667
2007,British Columbia,Cigarettes,129.75
2008,British Columbia,Cigarettes,130.741666666667
2009,British Columbia,Cigarettes,135.591666666667
2010,British Columbia,Cigarettes,141.55
2011,British Columbia,Cigarettes,150.216666666667
2012,British Columbia,Cigarettes,150.25
2013,British Columbia,Cigarettes,150.275
2014,British Columbia,Cigarettes,165.758333333333
2015,British Columbia,Cigarettes,172.966666666667
2016,British Columbia,Cigarettes,176.8
2017,British Columbia,Cigarettes,183.016666666667
2018,British Columbia,Cigarettes,204.75
